CVE,InitialVersion,FinalVersion,"['reportedDate', 'fixDate', 'component', 'versions']"
CVE-2013-1685,19.0,21.0,"[[datetime.datetime(2013, 5, 10, 22, 4), datetime.datetime(2013, 5, 14, 10, 29), u'DOM', [u'(firefox20 wontfix', u' firefox21 wontfix', u' firefox22+ verified', u' firefox23+ verified', u' firefox24+ verified']]]"
CVE-2013-1684,19.0,21.0,"[[datetime.datetime(2013, 4, 24, 20, 4), datetime.datetime(2013, 6, 16, 20, 42), u'Audio/Video', [u'(firefox21 wontfix', u' firefox22+ verified', u' firefox23+ verified', u' firefox24+ verified']]]"
CVE-2013-1683,19.0,21.0,"[[datetime.datetime(2013, 5, 29, 11, 39), datetime.datetime(2013, 6, 17, 11, 15), u'JavaScript Engine', [u'(firefox21 wontfix', u' firefox22+ fixed', u' firefox23+ fixed', u' firefox24+ verified']], [datetime.datetime(2013, 5, 27, 9, 7), datetime.datetime(2013, 5, 28, 9, 16), u'JavaScript Engine', [u'(firefox21 wontfix', u' firefox22+ fixed', u' firefox23+ fixed', u' firefox24+ verified']], [datetime.datetime(2013, 4, 25, 15, 29), datetime.datetime(2013, 5, 2, 14, 16), u'JavaScript Engine', [u'(firefox21 wontfix', u' firefox22+ fixed', u' firefox23+ verified']], [datetime.datetime(2013, 4, 24, 23, 13), datetime.datetime(2013, 4, 27, 3, 13), u'Layout: View Rendering', [u'(firefox22 fixed', u' firefox23 fixed']], [datetime.datetime(2013, 4, 15, 19, 12), datetime.datetime(2013, 5, 8, 14, 51), u'Audio/Video', [u'(firefox20 unaffected', u' firefox21+ wontfix', u' firefox22+ fixed', u' firefox23+ fixed']], [datetime.datetime(2013, 4, 18, 14, 53), datetime.datetime(2013, 6, 19, 17, 39), u'Plug-ins', [u'(firefox20 wontfix', u' firefox21 wontfix', u' firefox22 fixed', u' firefox23 fixed', u' firefox24 fixed', u' firefox25 fixed']], [datetime.datetime(2012, 12, 18, 19, 27), datetime.datetime(2012, 12, 18, 23, 14), u'JavaScript Engine', [u'(firefox21 wontfix', u' firefox22 fixed', u' firefox23 fixed']], [datetime.datetime(2013, 1, 25, 7, 57), datetime.datetime(2013, 2, 14, 6, 59), u'XPConnect', [u'(firefox21 wontfix', u' firefox22 fixed']], [datetime.datetime(2013, 3, 14, 22, 32), datetime.datetime(2013, 3, 15, 16, 22), u'XPConnect', [u'(firefox22 fixed', u' firefox35 fixed']], [datetime.datetime(2013, 2, 28, 19, 37), datetime.datetime(2013, 3, 4, 15, 32), u'DOM: Device Interfaces', [u'(firefox20 wontfix', u' firefox21 wontfix', u' firefox22 fixed']]]"
CVE-2013-1682,19.0,21.0,"[[datetime.datetime(2013, 4, 30, 18, 25), datetime.datetime(2013, 5, 8, 12, 38), u'JavaScript Engine', [u'(firefox20 wontfix', u' firefox21+ wontfix', u' firefox22+ fixed', u' firefox23+ verified']], [datetime.datetime(2013, 4, 16, 5, 34), datetime.datetime(2013, 5, 7, 15, 14), u'Editor', [u'(firefox21 wontfix', u' firefox22+ verified', u' firefox23+ fixed', u' firefox24 fixed']], [datetime.datetime(2013, 1, 14, 9, 21), datetime.datetime(2013, 4, 2, 18, 21), u'JavaScript Engine', [u'(firefox21+ wontfix', u' firefox22+ fixed', u' firefox23+ fixed']], [datetime.datetime(2013, 2, 11, 8, 39), datetime.datetime(2013, 5, 22, 17, 7), u'XBL', [u'(firefox21- wontfix', u' firefox22+ verified', u' firefox23+ verified']]]"
CVE-2013-1681,19.0,20.0.1,"[[datetime.datetime(2013, 3, 16, 0, 10), datetime.datetime(2013, 3, 28, 14, 4), u'DOM', [u'(firefox20 affected', u' firefox21+ fixed', u' firefox22+ fixed']]]"
CVE-2013-1680,19.0,20.0.1,"[[datetime.datetime(2013, 3, 13, 17, 15), datetime.datetime(2013, 3, 18, 13, 52), u'Layout', [u'(firefox19 wontfix', u' firefox20- wontfix', u' firefox21+ verified', u' firefox22+ verified']]]"
CVE-2013-1679,19.0,20.0.1,"[[datetime.datetime(2013, 3, 5, 22, 36), datetime.datetime(2013, 4, 15, 15, 20), u'Plug-ins', [u'(firefox20 wontfix', u' firefox21+ fixed', u' firefox22+ fixed', u' firefox23+ fixed']]]"
CVE-2013-1678,19.0,20.0.1,"[[datetime.datetime(2013, 2, 8, 21, 51), datetime.datetime(2013, 2, 13, 0, 13), u'Graphics: Text', [u'(firefox19 wontfix', u' firefox20 wontfix', u' firefox21 fixed', u' firefox22 fixed']]]"
CVE-2013-1677,19.0,20.0.1,"[[datetime.datetime(2013, 1, 2, 22, 35), datetime.datetime(2013, 1, 31, 5, 49), u'Layout: Text', [u'(firefox19 unaffected', u' firefox20+ wontfix', u' firefox21+ fixed']]]"
CVE-2013-1676,19.0,20.0.1,"[[datetime.datetime(2012, 12, 5, 5, 31), datetime.datetime(2013, 4, 29, 6, 13), u'Layout: Text', [u'(firefox17 affected', u' firefox18- affected', u' firefox19- affected', u' firefox20- affected', u' firefox21 fixed']]]"
CVE-2013-1675,19.0,20.0.1,"[[datetime.datetime(2013, 4, 29, 11, 13), datetime.datetime(2013, 4, 29, 11, 19), u'DOM: Events', [u'(firefox21+ verified', u' firefox22+ verified', u' firefox23+ verified']]]"
CVE-2013-1674,19.0,20.0.1,"[[datetime.datetime(2013, 4, 11, 15, 50), datetime.datetime(2013, 4, 13, 5, 28), u'DOM', [u' firefox20 wontfix', u' firefox21+ verified', u' firefox22+ verified', u' firefox23+ verified']]]"
CVE-2013-1673,19.0,20.0.1,"[[datetime.datetime(2013, 3, 23, 4, 36), datetime.datetime(2013, 4, 1, 7, 57), u'Application Update', [u'(firefox19- wontfix', u' firefox20 wontfix', u' firefox21+ fixed', u' firefox22+ fixed', u' firefox23 fixed']]]"
CVE-2013-1672,19.0,20.0.1,"[[datetime.datetime(2013, 3, 12, 16, 54), datetime.datetime(2013, 4, 2, 13, 32), u'Application Update', [u'(firefox21+ verified', u' firefox22+ verified', u' firefox23+ verified']]]"
CVE-2013-1671,19.0,20.0.1,"[[datetime.datetime(2013, 2, 18, 2, 8), datetime.datetime(2014, 11, 19, 19, 39), u'Layout: Form Controls', [u'(firefox19 affected', u' firefox20+ wontfix', u' firefox21- fixed', u' firefox22- fixed']]]"
CVE-2013-1670,19.0,20.0.1,"[[datetime.datetime(2013, 3, 21, 19, 12), datetime.datetime(2013, 3, 29, 11, 40), u'XPConnect', [u'(firefox19 wontfix', u' firefox20 wontfix', u' firefox21+ verified', u' firefox22+ verified', u' firefox35 fixed']]]"
CVE-2013-1669,19.0,20.0.1,"[[datetime.datetime(2013, 4, 25, 18, 53), datetime.datetime(2013, 4, 27, 16, 52), u'XPConnect', [u'(firefox20 wontfix', u' firefox21+ fixed', u' firefox22+ fixed', u' firefox23+ fixed']], [datetime.datetime(2013, 2, 1, 16, 15), datetime.datetime(2013, 2, 5, 11, 32), u'WebRTC: Networking', [u'(firefox20 affected', u' firefox21 fixed']], [datetime.datetime(2013, 2, 20, 18, 52), datetime.datetime(2013, 3, 11, 8, 24), u'Networking', [u'(firefox20- affected', u' firefox21+ fixed', u' firefox22 fixed']], [datetime.datetime(2013, 3, 27, 3, 0), datetime.datetime(2013, 4, 11, 4, 56), u'JavaScript Engine', [u'(firefox20 affected', u' firefox21+ fixed', u' firefox22+ fixed', u' firefox23+ verified']], [datetime.datetime(2013, 3, 22, 14, 24), datetime.datetime(2013, 3, 27, 6, 44), u'DOM: Workers', [u'(firefox20- wontfix', u' firefox21+ fixed', u' firefox22+ fixed']], [datetime.datetime(2013, 1, 31, 18, 7), datetime.datetime(2013, 2, 6, 8, 30), u'Layout', [u'(firefox18 wontfix', u' firefox19 wontfix', u' firefox20- affected', u' firefox21- fixed']], [datetime.datetime(2013, 1, 24, 17, 6), datetime.datetime(2013, 1, 24, 17, 6), u'IPC', [u'(firefox19 wontfix', u' firefox20 wontfix', u' firefox21 fixed']], [datetime.datetime(2013, 1, 3, 19, 44), datetime.datetime(2014, 5, 5, 17, 54), u'JavaScript Engine', [u'(firefox18 unaffected', u' firefox19 unaffected', u' firefox20 affected', u' firefox21 fixed']], [datetime.datetime(2013, 1, 3, 11, 34), datetime.datetime(2013, 12, 4, 17, 29), u'Plug-ins', [u'(firefox18 wontfix', u' firefox19 wontfix', u' firefox20- wontfix', u' firefox21 fixed']], [datetime.datetime(2012, 12, 14, 12, 34), datetime.datetime(2013, 2, 6, 9, 0), u'XPConnect', [u'(firefox20 wontfix', u' firefox21 fixed']], [datetime.datetime(2012, 12, 18, 17, 15), datetime.datetime(2013, 2, 18, 12, 29), u'Layout: Text', [u'(firefox20 affected', u' firefox21 fixed']], [datetime.datetime(2013, 1, 2, 15, 47), datetime.datetime(2013, 1, 15, 17, 57), u'Audio/Video', [u'(firefox18 wontfix', u' firefox19 affected', u' firefox20 affected', u' firefox21 fixed']], [datetime.datetime(2012, 12, 13, 13, 50), datetime.datetime(2013, 1, 8, 5, 39), u'Layout: Text', [u'(firefox18 wontfix', u' firefox19 wontfix', u' firefox20- wontfix', u' firefox21+ fixed']], [datetime.datetime(2012, 10, 18, 12, 32), datetime.datetime(2014, 11, 19, 19, 39), u'Plug-ins', [u'(firefox18 wontfix', u' firefox19 wontfix', u' firefox20 wontfix', u' firefox21 fixed']], [datetime.datetime(2012, 12, 9, 8, 46), datetime.datetime(2014, 11, 19, 19, 39), u'JavaScript Engine', [u'(firefox21+ fixed']], [datetime.datetime(2012, 11, 22, 19, 0), datetime.datetime(2013, 3, 27, 8, 7), u'JavaScript Engine', [u'(firefox19- wontfix', u' firefox20+ wontfix', u' firefox21+ fixed', u' firefox22+ fixed', u' firefox23 fixed']], [datetime.datetime(2012, 9, 14, 22, 12), datetime.datetime(2013, 1, 16, 12, 52), u'Canvas: WebGL', [u'(firefox20 affected', u' firefox21 fixed']]]"
CVE-2013-0801,19.0,20.0.1,"[[datetime.datetime(2013, 4, 28, 14, 54), datetime.datetime(2013, 4, 29, 3, 0), u'Internationalization', [u'(firefox20 affected', u' firefox21+ verified', u' firefox22+ verified', u' firefox23+ verified']], [datetime.datetime(2013, 4, 22, 16, 31), datetime.datetime(2013, 4, 29, 16, 31), u'Gaia::SMS', [u'(firefox20 wontfix', u' firefox21+ fixed', u' firefox22+ fixed', u' firefox23+ fixed']], [datetime.datetime(2013, 3, 18, 15, 34), datetime.datetime(2014, 2, 20, 14, 31), u'Plug-ins', [u'(firefox19 wontfix', u' firefox20- wontfix', u' firefox21+ verified', u' firefox22+ verified', u' firefox23+ verified']], [datetime.datetime(2013, 3, 9, 21, 55), datetime.datetime(2013, 4, 5, 5, 40), u'XML', [u'(firefox19 wontfix', u' firefox20 wontfix', u' firefox21+ verified', u' firefox22+ verified', u' firefox23+ verified']], [datetime.datetime(2012, 8, 30, 18, 16), datetime.datetime(2013, 4, 2, 9, 59), u'JavaScript Engine', [u'(firefox19- wontfix', u' firefox20- wontfix', u' firefox21 verified', u' firefox22 verified']], [datetime.datetime(2012, 11, 4, 7, 31), datetime.datetime(2013, 3, 15, 13, 25), u'Networking: FTP', [u'(firefox17 wontfix', u' firefox18 wontfix', u' firefox19- wontfix', u' firefox20+ wontfix', u' firefox21+ verified', u' firefox22+ verified', u' firefox23+ verified']]]"
CVE-2013-0800,19.0,19.0.2,"[[datetime.datetime(2012, 12, 31, 19, 49), datetime.datetime(2013, 3, 25, 18, 15), u'Graphics', [u'(firefox19 wontfix', u' firefox20+ fixed', u' firefox21+ fixed', u' firefox22+ fixed']]]"
CVE-2013-0799,19.0,19.0.2,"[[datetime.datetime(2013, 3, 6, 9, 17), datetime.datetime(2013, 3, 6, 22, 6), u'Application Update', [u'(firefox19 wontfix', u' firefox20+ fixed', u' firefox21+ fixed', u' firefox22+ fixed']]]"
CVE-2013-0798,19.0,19.0.2,"[[datetime.datetime(2013, 2, 25, 6, 59), datetime.datetime(2013, 3, 11, 13, 55), u'General', [u'(firefox19 wontfix', u' firefox20+ fixed', u' firefox21+ fixed', u' firefox22 fixed']]]"
CVE-2013-0797,19.0,19.0.2,"[[datetime.datetime(2013, 1, 13, 11, 40), datetime.datetime(2013, 2, 21, 12, 34), u'Application Update', [u'(firefox19 wontfix', u' firefox20+ verified', u' firefox21+ verified', u' firefox22+ verified']]]"
CVE-2013-0796,19.0,19.0.2,"[[datetime.datetime(2013, 1, 6, 6, 37), datetime.datetime(2013, 2, 1, 11, 30), u'Canvas: WebGL', [u'(firefox19+ wontfix', u' firefox20+ fixed', u' firefox21+ fixed']], [datetime.datetime(2013, 2, 5, 18, 3), datetime.datetime(2013, 2, 5, 18, 18), u'Canvas: WebGL', []]]"
CVE-2013-0795,19.0,19.0.2,"[[datetime.datetime(2012, 12, 31, 15, 2), datetime.datetime(2013, 1, 16, 20, 19), u'XPConnect', [u' firefox18 wontfix', u' firefox19+ wontfix', u' firefox20+ fixed', u' firefox21+ verified', u' firefox22+ verified']]]"
CVE-2013-0794,19.0,19.0.2,"[[datetime.datetime(2011, 1, 18, 13, 28), datetime.datetime(2011, 12, 13, 16, 31), u'General', [u'(firefox19+ wontfix', u' firefox20+ fixed', u' firefox21+ fixed']]]"
CVE-2013-0793,19.0,19.0.2,"[[datetime.datetime(2012, 10, 20, 11, 17), datetime.datetime(2013, 2, 18, 15, 9), u'Document Navigation', [u' firefox18+ wontfix', u' firefox19+ wontfix', u' firefox20+ verified', u' firefox21+ verified', u' firefox22+ verified']]]"
CVE-2013-0792,19.0,19.0.2,"[[datetime.datetime(2012, 1, 31, 13, 4), datetime.datetime(2013, 2, 8, 12, 53), u'ImageLib', [u'(firefox19 wontfix', u' firefox20+ verified', u' firefox21+ fixed']]]"
CVE-2013-0791,19.0,19.0.2,"[[datetime.datetime(2011, 1, 28, 16, 17), datetime.datetime(2013, 1, 23, 14, 34), u'Libraries', [u'(firefox17+ wontfix', u' firefox18+ wontfix', u' firefox19+ wontfix', u' firefox20+ fixed', u' firefox21+ fixed']]]"
CVE-2013-0790,0.1,19.0.2,"[[datetime.datetime(2013, 2, 19, 11, 41), datetime.datetime(2013, 2, 20, 11, 21), u'Plug-ins', [u'(firefox19+ affected', u' firefox20+ fixed', u' firefox21+ fixed', u' firefox22+ fixed', u' relnote-firefox -)']]]"
CVE-2013-0789,19.0,19.0.2,"[[datetime.datetime(2013, 2, 18, 7, 12), datetime.datetime(2013, 2, 26, 15, 0), u'JavaScript Engine', [u'(firefox19 wontfix', u' firefox20+ fixed', u' firefox21+ fixed', u' firefox22+ fixed']], [datetime.datetime(2013, 3, 7, 14, 56), datetime.datetime(2013, 3, 18, 15, 5), u'JavaScript Engine', [u'(firefox20+ fixed', u' firefox21+ fixed', u' firefox22+ fixed']], [datetime.datetime(2013, 2, 7, 12, 36), datetime.datetime(2013, 3, 19, 9, 7), u'JavaScript Engine', [u'(firefox18 unaffected', u' firefox19 wontfix', u' firefox20+ fixed', u' firefox21+ fixed', u' firefox22+ fixed']], [datetime.datetime(2013, 2, 4, 8, 17), datetime.datetime(2013, 2, 19, 14, 18), u'JavaScript Engine', [u'(firefox19- wontfix', u' firefox20+ verified', u' firefox21+ fixed', u' firefox22+ fixed']], [datetime.datetime(2013, 1, 28, 12, 7), datetime.datetime(2013, 1, 31, 12, 13), u'JavaScript Engine', [u'(firefox18 wontfix', u' firefox19- affected', u' firefox20+ fixed', u' firefox21+ fixed']], [datetime.datetime(2013, 1, 15, 15, 44), datetime.datetime(2013, 1, 15, 15, 44), u'JavaScript Engine', [u'(firefox20+ fixed', u' firefox21+ fixed']], [datetime.datetime(2013, 1, 14, 17, 36), datetime.datetime(2013, 1, 16, 11, 58), u'DOM', [u'(firefox18 wontfix', u' firefox19- wontfix', u' firefox20- fixed', u' firefox21+ fixed']], [datetime.datetime(2013, 1, 7, 16, 24), datetime.datetime(2013, 1, 23, 7, 0), u'XPCOM', [u'(firefox18 affected', u' firefox19- wontfix', u' firefox20+ fixed', u' firefox21+ fixed']], [datetime.datetime(2012, 12, 26, 16, 20), datetime.datetime(2013, 2, 15, 15, 57), u'JavaScript Engine', [u'(firefox17 unaffected', u' firefox18 unaffected', u' firefox19+ wontfix', u' firefox20+ fixed', u' firefox21+ fixed', u' firefox22+ fixed']], [datetime.datetime(2012, 12, 25, 13, 38), datetime.datetime(2012, 12, 25, 13, 43), u'XUL', [u'(firefox19 affected', u' firefox20 fixed', u' firefox21 fixed']], [datetime.datetime(2012, 12, 3, 15, 26), datetime.datetime(2012, 12, 3, 15, 27), u'WebRTC: Audio/Video', [u'(firefox18 unaffected', u' firefox19 affected', u' firefox20 fixed']], [datetime.datetime(2012, 11, 26, 13, 13), datetime.datetime(2012, 11, 27, 17, 34), u'Layout: Tables', [u'(firefox19 affected', u' firefox20 fixed']], [datetime.datetime(2012, 11, 5, 12, 59), datetime.datetime(2013, 3, 28, 18, 53), u'DOM', [u'(firefox17 wontfix', u' firefox18 affected', u' firefox19 affected', u' firefox20 fixed']]]"
CVE-2013-0788,19.0,19.0.2,"[[datetime.datetime(2013, 3, 20, 4, 29), datetime.datetime(2013, 3, 20, 4, 29), u'XUL', [u'(firefox19 wontfix', u' firefox20+ fixed', u' firefox21+ fixed', u' firefox22+ fixed']], [datetime.datetime(2013, 2, 11, 16, 39), datetime.datetime(2013, 2, 13, 12, 1), u'DOM', [u'(firefox19 wontfix', u' firefox20+ fixed', u' firefox21+ fixed', u' firefox22+ fixed']], [datetime.datetime(2013, 2, 11, 13, 58), datetime.datetime(2013, 2, 11, 13, 58), u'DOM', [u' firefox19- wontfix', u' firefox20+ fixed', u' firefox21+ fixed', u' firefox22 fixed']], [datetime.datetime(2013, 1, 24, 7, 21), datetime.datetime(2013, 2, 27, 6, 15), u'JavaScript Engine', [u'(firefox19 wontfix', u' firefox20+ fixed', u' firefox21+ fixed', u' firefox22+ fixed']], [datetime.datetime(2013, 2, 8, 12, 38), datetime.datetime(2013, 2, 8, 12, 51), u'GFX: Color Management', [u'(firefox19 wontfix', u' firefox20+ fixed', u' firefox21+ fixed']], [datetime.datetime(2011, 2, 22, 2, 33), datetime.datetime(2013, 1, 28, 9, 14), u'Layout', [u' firefox19- wontfix', u' firefox20+ fixed', u' firefox21+ fixed', u' firefox22+ fixed']], [datetime.datetime(2012, 8, 22, 10, 59), datetime.datetime(2013, 2, 6, 4, 21), u'XPConnect', [u' firefox18 wontfix', u' firefox19 wontfix', u' firefox20+ fixed', u' firefox21+ fixed']], [datetime.datetime(2012, 11, 19, 22, 23), datetime.datetime(2013, 2, 6, 15, 43), u'Layout', [u'(firefox18 wontfix', u' firefox19+ wontfix', u' firefox20+ fixed', u' firefox21+ fixed']], [datetime.datetime(2012, 7, 8, 13, 24), datetime.datetime(2012, 12, 10, 11, 38), u'DOM', [u'(firefox19 wontfix', u' firefox20+ fixed', u' firefox21+ fixed']], [datetime.datetime(2013, 1, 8, 8, 38), datetime.datetime(2013, 2, 12, 9, 46), u'XPConnect', [u'(firefox19 affected', u' firefox20+ fixed', u' firefox21+ fixed']]]"
CVE-2013-0787,19.0,19.0.1,"[[datetime.datetime(2013, 3, 6, 18, 46), datetime.datetime(2013, 3, 7, 6, 46), u'Editor', [u' firefox19+ verified', u' firefox20+ verified', u' firefox21+ verified', u' firefox22+ verified']]]"
CVE-2013-0784,0.1,18.0.2,"[[datetime.datetime(2013, 1, 15, 12, 51), datetime.datetime(2013, 1, 16, 14, 1), u'JavaScript Engine', [u'(firefox18 wontfix', u' firefox19+ fixed', u' firefox20+ fixed', u' firefox21+ fixed']], [datetime.datetime(2013, 1, 7, 20, 9), datetime.datetime(2013, 1, 10, 18, 35), u'CSS Parsing and Computation', [u'(firefox18 wontfix', u' firefox19 fixed', u' firefox20 fixed', u' firefox21+ fixed']], [datetime.datetime(2012, 12, 8, 2, 48), datetime.datetime(2012, 12, 17, 14, 36), u'JavaScript Engine', [u'(firefox17 unaffected', u' firefox18- wontfix', u' firefox19+ fixed', u' firefox20+ fixed']], [datetime.datetime(2012, 11, 8, 17, 57), datetime.datetime(2012, 12, 3, 16, 34), u'JavaScript Engine', [u'(firefox17 wontfix', u' firefox18- wontfix', u' firefox19- fixed', u' firefox20- fixed']], [datetime.datetime(2012, 11, 6, 17, 30), datetime.datetime(2012, 11, 6, 17, 30), u'JavaScript Engine', [u'(firefox18 affected', u' firefox19 fixed']], [datetime.datetime(2012, 10, 4, 11, 53), datetime.datetime(2012, 10, 9, 21, 55), u'JavaScript Engine', [u'(firefox15 unaffected', u' firefox16 unaffected', u' firefox17 unaffected', u' firefox18 affected', u' firefox19 fixed']], [datetime.datetime(2012, 6, 19, 21, 55), datetime.datetime(2012, 6, 20, 1, 5), u'Graphics', [u'(firefox18 affected', u' firefox19 fixed', u' firefox20 fixed', u' firefox21 fixed']], [datetime.datetime(2012, 10, 24, 18, 6), datetime.datetime(2012, 10, 26, 12, 11), u'JavaScript Engine', [u'(firefox16 wontfix', u' firefox17+ wontfix', u' firefox18+ wontfix', u' firefox19+ fixed']], [datetime.datetime(2012, 10, 9, 18, 58), datetime.datetime(2012, 10, 25, 22, 55), u'JavaScript Engine', [u'(firefox16 unaffected', u' firefox17 unaffected', u' firefox18 affected', u' firefox19 fixed']], [datetime.datetime(2012, 10, 10, 5, 6), datetime.datetime(2012, 10, 10, 15, 46), u'JavaScript Engine', [u'(firefox18 affected', u' firefox19 fixed']], [datetime.datetime(2012, 10, 12, 14, 56), datetime.datetime(2012, 10, 18, 10, 0), u'JavaScript Engine', [u'(firefox19 fixed']], [datetime.datetime(2012, 9, 11, 12, 40), datetime.datetime(2014, 11, 19, 19, 35), u'Plug-ins', [u'(firefox15 wontfix', u' firefox16 wontfix', u' firefox17 wontfix', u' firefox18 wontfix', u' firefox19 fixed']]]"
CVE-2013-0783,0.1,18.0.2,"[[datetime.datetime(2013, 1, 17, 21, 44), datetime.datetime(2013, 1, 22, 8, 11), u'Networking: JAR', [u' firefox18 wontfix', u' firefox19+ fixed', u' firefox20+ fixed', u' firefox21+ fixed']], [datetime.datetime(2013, 1, 15, 13, 24), datetime.datetime(2013, 1, 18, 12, 42), u'DOM', [u'(firefox18 wontfix', u' firefox19+ fixed', u' firefox20+ fixed', u' firefox21+ fixed']], [datetime.datetime(2013, 1, 14, 9, 33), datetime.datetime(2013, 1, 17, 10, 37), u'DOM', [u'(firefox18 wontfix', u' firefox19+ fixed', u' firefox20+ fixed', u' firefox21+ fixed']], [datetime.datetime(2013, 1, 3, 14, 9), datetime.datetime(2013, 1, 10, 16, 44), u'DOM', [u'(firefox18 wontfix', u' firefox19+ fixed', u' firefox20+ fixed', u' firefox21+ fixed']], [datetime.datetime(2012, 12, 18, 15, 15), datetime.datetime(2013, 1, 8, 13, 1), u'JavaScript Engine', [u'(firefox17 wontfix', u' firefox18- wontfix', u' firefox19+ fixed', u' firefox20+ fixed', u' firefox21 fixed']], [datetime.datetime(2012, 12, 4, 12, 55), datetime.datetime(2013, 1, 30, 12, 29), u'Graphics', [u'(firefox18 wontfix', u' firefox19+ fixed', u' firefox20+ fixed', u' firefox21+ fixed']], [datetime.datetime(2012, 11, 15, 16, 45), datetime.datetime(2012, 11, 21, 16, 48), u'XPCOM', [u' firefox17 wontfix', u' firefox18 wontfix', u' firefox19+ fixed', u' firefox20+ fixed']], [datetime.datetime(2012, 8, 5, 21, 5), datetime.datetime(2012, 12, 28, 15, 48), u'JavaScript Engine', [u' firefox17 wontfix', u' firefox18- wontfix', u' firefox19+ fixed', u' firefox20+ fixed']], [datetime.datetime(2012, 6, 4, 16, 53), datetime.datetime(2012, 12, 10, 5, 36), u'XPConnect', [u'(firefox17 wontfix', u' firefox18- wontfix', u' firefox19+ verified', u' firefox20+ verified', u' firefox21+ verified']], [datetime.datetime(2011, 9, 30, 17, 8), datetime.datetime(2013, 1, 28, 13, 12), u'XPCOM', [u' firefox17 wontfix', u' firefox18 wontfix', u' firefox19+ fixed', u' firefox20+ fixed', u' firefox21 fixed']]]"
CVE-2013-0782,0.1,18.0.2,"[[datetime.datetime(2013, 1, 5, 18, 39), datetime.datetime(2013, 1, 6, 9, 11), u'Internationalization', [u'(firefox18 wontfix', u' firefox19+ verified', u' firefox20+ verified', u' firefox21+ verified']]]"
CVE-2013-0781,0.1,18.0.2,"[[datetime.datetime(2012, 12, 15, 5, 29), datetime.datetime(2012, 12, 15, 6, 6), u'Printing: Setup', [u'(firefox18- wontfix', u' firefox19+ fixed', u' firefox20+ fixed', u' firefox21 fixed']]]"
CVE-2013-0780,0.1,18.0.2,"[[datetime.datetime(2012, 11, 18, 9, 15), datetime.datetime(2013, 1, 23, 9, 21), u'Layout', [u'(firefox18 affected', u' firefox19+ verified', u' firefox20+ verified', u' firefox21+ verified']]]"
CVE-2013-0779,0.1,18.0.2,"[[datetime.datetime(2012, 10, 13, 13, 1), datetime.datetime(2012, 10, 13, 22, 22), u'Internationalization', [u'(firefox19 fixed']]]"
CVE-2013-0778,0.1,18.0.2,"[[datetime.datetime(2012, 10, 7, 0, 14), datetime.datetime(2012, 11, 7, 22, 18), u'Layout: Text', [u'(firefox17- wontfix', u' firefox18- wontfix', u' firefox19 fixed']]]"
CVE-2013-0777,0.1,18.0.2,"[[datetime.datetime(2012, 10, 5, 21, 47), datetime.datetime(2012, 10, 24, 20, 39), u'Layout: Misc Code', [u'(firefox19 fixed']]]"
CVE-2013-0776,0.1,18.0.2,"[[datetime.datetime(2012, 10, 1, 21, 24), datetime.datetime(2012, 12, 20, 9, 46), u'Networking: HTTP', [u' firefox17 affected', u' firefox18- wontfix', u' firefox19+ fixed', u' firefox20+ fixed', u' firefox21 fixed']]]"
CVE-2013-0775,0.1,18.0.2,"[[datetime.datetime(2013, 1, 15, 16, 55), datetime.datetime(2013, 1, 16, 11, 39), u'DOM', [u' firefox18 wontfix', u' firefox19+ verified', u' firefox20+ verified', u' firefox21+ verified']]]"
CVE-2013-0774,0.1,18.0.2,"[[datetime.datetime(2013, 1, 6, 19, 23), datetime.datetime(2013, 1, 6, 20, 24), u'DOM: Workers', [u'(firefox17 wontfix', u' firefox18- wontfix', u' firefox19+ fixed', u' firefox20+ fixed', u' firefox21 fixed']]]"
CVE-2013-0773,0.1,18.0.2,"[[datetime.datetime(2012, 11, 7, 15, 16), datetime.datetime(2013, 1, 30, 2, 28), u'XPConnect', [u' firefox19+ fixed', u' firefox20+ fixed', u' firefox21+ fixed']]]"
CVE-2013-0772,0.1,18.0.2,"[[datetime.datetime(2012, 10, 13, 23, 2), datetime.datetime(2012, 11, 22, 10, 53), u'ImageLib', [u'(firefox17 wontfix', u' firefox18- wontfix', u' firefox19- fixed', u' firefox20- fixed']]]"
CVE-2013-0771,0.1,17.0.1,"[[datetime.datetime(2012, 8, 24, 16, 49), datetime.datetime(2012, 9, 3, 9, 25), u'Layout: Text', [u'(firefox18 fixed']]]"
CVE-2013-0770,0.1,17.0.1,"[[datetime.datetime(2012, 6, 26, 19, 19), datetime.datetime(2012, 10, 18, 22, 36), u'XBL', [u'(firefox17 wontfix', u' firefox18+ fixed', u' firefox19+ fixed']], [datetime.datetime(2012, 9, 2, 10, 43), datetime.datetime(2012, 11, 16, 11, 19), u'Layout', [u'(firefox17+ wontfix', u' firefox18+ fixed', u' firefox19+ fixed']], [datetime.datetime(2012, 5, 18, 13, 13), datetime.datetime(2012, 11, 14, 13, 3), u'JavaScript Engine', [u'(firefox17 wontfix', u' firefox18+ fixed', u' firefox19+ fixed', u' firefox20 fixed']], [datetime.datetime(2012, 9, 28, 5, 17), datetime.datetime(2012, 10, 2, 5, 18), u'Event Handling', [u'(firefox18 fixed']]]"
