CVE,InitialVersion,FinalVersion,"['reportedDate', 'fixDate', 'component', 'versions']"
CVE-2016-2807,45.0.1,45.0.2,"[[datetime.datetime(2016, 3, 8, 22, 42), datetime.datetime(2016, 3, 20, 15, 28), u'WebRTC: Audio/Video', [u'(firefox45 wontfix', u' firefox46+ fixed', u' firefox47+ fixed', u' firefox48+ fixed']], [datetime.datetime(2016, 3, 8, 10, 24), datetime.datetime(2016, 3, 18, 9, 30), u'JavaScript Engine', [u'(firefox45 wontfix', u' firefox46+ fixed', u' firefox47+ fixed', u' firefox48+ fixed']], [datetime.datetime(2016, 3, 7, 8, 25), datetime.datetime(2016, 4, 1, 13, 56), u'JavaScript Engine', [u'(firefox45 wontfix', u' firefox46+ fixed', u' firefox47+ verified', u' firefox48+ verified']], [datetime.datetime(2016, 3, 1, 16, 51), datetime.datetime(2016, 4, 15, 14, 28), u'JavaScript Engine', [u'(firefox44 wontfix', u' firefox45 wontfix', u' firefox46+ fixed', u' firefox47+ fixed', u' firefox48+ verified']], [datetime.datetime(2015, 7, 24, 11, 40), datetime.datetime(2016, 3, 4, 12, 21), u'ImageLib', [u'(firefox45 wontfix', u' firefox46+ fixed', u' firefox47+ fixed', u' firefox48+ fixed']]]"
CVE-2016-2806,45.0.1,45.0.2,"[[datetime.datetime(2016, 3, 29, 7, 39), datetime.datetime(2016, 3, 29, 10, 54), u'DOM: Workers', [u'(firefox45 wontfix', u' firefox46+ fixed', u' firefox47+ fixed', u' firefox48+ fixed']], [datetime.datetime(2016, 3, 20, 16, 4), datetime.datetime(2016, 3, 21, 12, 18), u'XPCOM', [u'(firefox45 wontfix', u' firefox46+ fixed', u' firefox47+ fixed', u' firefox48+ fixed']], [datetime.datetime(2016, 3, 12, 17, 58), datetime.datetime(2016, 3, 14, 21, 2), u'Audio/Video: GMP', [u'(firefox45 wontfix', u' firefox46blocking fixed', u' firefox47+ fixed', u' firefox48+ fixed']], [datetime.datetime(2016, 3, 11, 19, 5), datetime.datetime(2016, 3, 15, 12, 23), u'JavaScript Engine', [u'(firefox45 wontfix', u' firefox46+ fixed', u' firefox47+ fixed', u' firefox48+ fixed']], [datetime.datetime(2016, 3, 7, 6, 36), datetime.datetime(2016, 3, 22, 0, 46), u'JavaScript Engine', [u'(firefox45 wontfix', u' firefox46+ fixed', u' firefox47+ fixed', u' firefox48+ verified']], [datetime.datetime(2016, 3, 2, 16, 3), datetime.datetime(2016, 3, 22, 20, 57), u'JavaScript Engine', [u'(firefox45 wontfix', u' firefox46+ fixed', u' firefox47+ verified', u' firefox48+ verified']], [datetime.datetime(2016, 2, 28, 3, 29), datetime.datetime(2016, 4, 20, 15, 5), u'JavaScript Engine', [u'(firefox45 wontfix', u' firefox46+ fixed', u' firefox47+ fixed', u' firefox48+ verified']], [datetime.datetime(2016, 1, 25, 17, 29), datetime.datetime(2016, 3, 22, 20, 9), u'JavaScript Engine', [u'(firefox45 wontfix', u' firefox46+ fixed', u' firefox47+ verified', u' firefox48+ verified']], [datetime.datetime(2016, 1, 25, 11, 51), datetime.datetime(2016, 2, 26, 9, 1), u'Graphics: Layers', [u'(firefox45 wontfix', u' firefox46+ verified', u' firefox47+ verified', u' firefox48+ verified']], [datetime.datetime(2016, 1, 11, 8, 2), datetime.datetime(2016, 2, 7, 12, 24), u'JavaScript Engine', [u'(firefox44 wontfix', u' firefox45 wontfix', u' firefox46+ fixed', u' firefox47+ verified']], [datetime.datetime(2015, 10, 7, 6, 44), datetime.datetime(2016, 3, 10, 10, 17), u'JavaScript Engine', [u'(firefox44 wontfix', u' firefox45+ wontfix', u' firefox46+ fixed', u' firefox47+ fixed', u' firefox48 fixed']], [datetime.datetime(2015, 11, 29, 13, 37), datetime.datetime(2016, 4, 14, 14, 56), u'DOM', [u'(firefox43+ wontfix', u' firefox44+ wontfix', u' firefox45+ wontfix', u' firefox46+ fixed', u' firefox47+ fixed', u' firefox48+ fixed']], [datetime.datetime(2015, 12, 11, 5, 53), datetime.datetime(2015, 12, 11, 12, 59), u'Disability Access APIs', [u'(firefox45 wontfix', u' firefox46 fixed']]]"
CVE-2016-2804,45.0.2,45.0.2,"[[datetime.datetime(2016, 2, 17, 17, 37), datetime.datetime(2016, 2, 17, 17, 44), u'JavaScript: GC', [u'(firefox44 wontfix', u' firefox45 wontfix', u' firefox46 fixed', u' firefox47 fixed)']], [datetime.datetime(2015, 12, 2, 10, 2), datetime.datetime(2015, 12, 4, 10, 5), u'JavaScript Engine', [u'(firefox45 wontfix', u' firefox46 verified']], [datetime.datetime(2016, 1, 19, 12, 28), datetime.datetime(2016, 6, 3, 4, 10), u'JavaScript Engine', [u'(firefox45 wontfix', u' firefox46 verified']], [datetime.datetime(2016, 3, 9, 21, 30), datetime.datetime(2016, 3, 10, 14, 13), u'DOM: Service Workers', [u'(firefox45 wontfix', u' firefox46+ fixed', u' firefox47+ fixed', u' firefox48+ fixed']], [datetime.datetime(2015, 3, 9, 18, 13), datetime.datetime(2017, 1, 5, 9, 3), u'JavaScript Engine', [u'(firefox39 affected', u' firefox45 wontfix', u' firefox46 verified']], [datetime.datetime(2015, 4, 16, 11, 54), datetime.datetime(2015, 12, 29, 12, 1), u'XUL', [u'(firefox40 affected', u' firefox46 fixed']]]"
CVE-2016-2802,44.0.2,44.0.2,"[[datetime.datetime(2016, 2, 16, 15, 48), datetime.datetime(2016, 2, 16, 15, 49), u'Graphics: Text', [u'(firefox45 fixed', u' firefox46 fixed', u' firefox47 fixed']]]"
CVE-2016-2801,44.0.2,44.0.2,"[[datetime.datetime(2016, 2, 20, 12, 53), datetime.datetime(2016, 2, 20, 12, 54), u'Graphics: Text', [u'(firefox45 fixed', u' firefox46 fixed', u' firefox47 fixed']]]"
CVE-2016-2800,44.0.2,44.0.2,"[[datetime.datetime(2016, 2, 18, 9, 59), datetime.datetime(2016, 2, 18, 9, 59), u'Graphics: Text', [u'(firefox45 fixed', u' firefox46 fixed', u' firefox47 fixed']]]"
CVE-2016-2799,44.0.2,44.0.2,"[[datetime.datetime(2016, 2, 17, 11, 15), datetime.datetime(2016, 2, 17, 11, 17), u'Graphics: Text', [u'(firefox45 fixed', u' firefox46 fixed', u' firefox47+ fixed']]]"
CVE-2016-2798,44.0.2,44.0.2,"[[datetime.datetime(2016, 2, 16, 15, 56), datetime.datetime(2016, 2, 16, 19, 41), u'Graphics: Text', [u'(firefox45 fixed', u' firefox46 fixed', u' firefox47 fixed']]]"
CVE-2016-2797,44.0.2,44.0.2,"[[datetime.datetime(2016, 1, 28, 10, 31), datetime.datetime(2016, 1, 29, 9, 4), u'Graphics: Text', [u'(firefox45 fixed', u' firefox46 fixed', u' firefox47 fixed']]]"
CVE-2016-2796,44.0.2,44.0.2,"[[datetime.datetime(2016, 1, 28, 10, 5), datetime.datetime(2016, 1, 29, 9, 5), u'Graphics: Text', [u'(firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed']]]"
CVE-2016-2795,44.0.2,44.0.2,"[[datetime.datetime(2016, 1, 27, 16, 57), datetime.datetime(2016, 1, 29, 9, 11), u'Graphics: Text', [u'(firefox45 fixed', u' firefox46 fixed', u' firefox47 fixed']]]"
CVE-2016-2794,44.0.2,44.0.2,"[[datetime.datetime(2016, 1, 27, 13, 24), datetime.datetime(2016, 1, 29, 13, 48), u'Graphics: Text', [u'(firefox45 fixed', u' firefox46 fixed', u' firefox47 fixed']]]"
CVE-2016-2793,44.0.2,44.0.2,"[[datetime.datetime(2016, 1, 27, 12, 53), datetime.datetime(2016, 2, 17, 13, 57), u'Graphics: Text', [u'(firefox45 fixed', u' firefox46 fixed', u' firefox47 fixed']]]"
CVE-2016-2792,44.0.2,44.0.2,"[[datetime.datetime(2016, 1, 27, 11, 32), datetime.datetime(2016, 2, 16, 9, 37), u'Graphics: Text', [u'(firefox45 fixed', u' firefox46 fixed', u' firefox47 fixed']]]"
CVE-2016-2791,44.0.2,44.0.2,"[[datetime.datetime(2016, 1, 27, 10, 57), datetime.datetime(2016, 1, 29, 9, 36), u'Graphics: Text', [u'(firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed']]]"
CVE-2016-2790,44.0.2,44.0.2,"[[datetime.datetime(2016, 1, 27, 10, 43), datetime.datetime(2016, 1, 29, 9, 51), u'Graphics: Text', [u'(firefox45 fixed', u' firefox46 fixed', u' firefox47 fixed']]]"
CVE-2016-1979,44.0.2,44.0.2,"[[datetime.datetime(2015, 7, 17, 10, 39), datetime.datetime(2016, 3, 1, 6, 4), u'Libraries', [u'(firefox39 wontfix', u' firefox40 wontfix', u' firefox41+ wontfix', u' firefox42- wontfix', u' firefox43- wontfix', u' firefox44 wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed']]]"
CVE-2016-1978,43.0.4,43.0.4,"[[datetime.datetime(2015, 9, 29, 8, 6), datetime.datetime(2016, 3, 1, 6, 3), u'Libraries', [u'(firefox43 wontfix', u' firefox44+ fixed', u' firefox45+ fixed']]]"
CVE-2016-1977,44.0.2,44.0.2,"[[datetime.datetime(2016, 2, 16, 23, 57), datetime.datetime(2016, 2, 24, 13, 7), u'Graphics: Text', [u'(firefox44 wontfix', u' firefox45 fixed', u' firefox46+ fixed', u' firefox47+ fixed']]]"
CVE-2016-1976,44.0.2,44.0.2,"[[datetime.datetime(2015, 6, 19, 11, 52), datetime.datetime(2015, 11, 2, 12, 11), u'WebRTC', [u'(firefox45 fixed)']]]"
CVE-2016-1975,44.0.2,44.0.2,"[[datetime.datetime(2015, 12, 5, 10, 25), datetime.datetime(2016, 1, 19, 7, 32), u'WebRTC: Audio/Video', [u'(firefox43 wontfix', u' firefox44 wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47 fixed']]]"
CVE-2016-1974,44.0.2,44.0.2,"[[datetime.datetime(2015, 11, 25, 12, 51), datetime.datetime(2016, 1, 21, 10, 57), u'HTML: Parser', [u'(firefox44 wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed']]]"
CVE-2016-1973,44.0.2,44.0.2,"[[datetime.datetime(2015, 10, 28, 10, 31), datetime.datetime(2016, 2, 29, 19, 32), u'WebRTC: Audio/Video', [u'(firefox43 wontfix', u' firefox44+ wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47 fixed']]]"
CVE-2016-1972,44.0.2,44.0.2,"[[datetime.datetime(2015, 10, 24, 14, 15), datetime.datetime(2015, 11, 12, 17, 45), u'Audio/Video', [u'(firefox44 wontfix', u' firefox45 fixed)']]]"
CVE-2016-1971,44.0.2,44.0.2,"[[datetime.datetime(2015, 10, 22, 17, 30), datetime.datetime(2017, 3, 29, 0, 35), u'WebRTC: Audio/Video', [u'(firefox41 wontfix', u' firefox44 wontfix', u' firefox45 fixed', u' firefox46 fixed', u' firefox47 fixed']]]"
CVE-2016-1970,44.0.2,44.0.2,"[[datetime.datetime(2015, 10, 20, 18, 13), datetime.datetime(2015, 11, 4, 9, 33), u'WebRTC: Networking', [u'(firefox41 wontfix', u' firefox42- wontfix', u' firefox43 affected', u' firefox44 affected', u' firefox45 fixed']]]"
CVE-2016-1969,44.0.2,44.0.2,"[[datetime.datetime(2016, 1, 24, 20, 52), datetime.datetime(2016, 1, 24, 20, 54), u'Graphics: Text', [u'(firefox44- wontfix', u' firefox45+ verified', u' firefox46+ verified', u' firefox47+ verified']]]"
CVE-2016-1968,44.0.2,44.0.2,"[[datetime.datetime(2016, 2, 8, 12, 18), datetime.datetime(2016, 2, 8, 12, 18), u'Networking: HTTP', [u'(firefox45 fixed', u' firefox46 fixed']]]"
CVE-2016-1967,44.0.2,44.0.2,"[[datetime.datetime(2016, 2, 9, 7, 44), datetime.datetime(2016, 3, 2, 14, 54), u'Session Restore', [u'(firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed']]]"
CVE-2016-1966,44.0.2,44.0.2,"[[datetime.datetime(2016, 2, 4, 18, 47), datetime.datetime(2016, 2, 16, 19, 37), u'Plug-ins', [u'(firefox44- wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed']]]"
CVE-2016-1965,44.0.2,44.0.2,"[[datetime.datetime(2016, 2, 2, 13, 24), datetime.datetime(2016, 2, 15, 5, 23), u'Address Bar', [u'(firefox45 verified', u' firefox46 verified', u' firefox47 verified']]]"
CVE-2016-1964,44.0.2,44.0.2,"[[datetime.datetime(2016, 1, 27, 3, 6), datetime.datetime(2016, 2, 1, 4, 1), u'XSLT', [u'(firefox44 wontfix', u' firefox45+ verified', u' firefox46+ verified', u' firefox47+ verified']]]"
CVE-2016-1963,44.0.2,44.0.2,"[[datetime.datetime(2016, 1, 10, 21, 32), datetime.datetime(2016, 2, 22, 11, 5), u'DOM', [u'(firefox42 wontfix', u' firefox43 wontfix', u' firefox44 wontfix', u' firefox45 verified', u' firefox46 verified', u' firefox47 verified']]]"
CVE-2016-1962,44.0.2,44.0.2,"[[datetime.datetime(2016, 1, 19, 7, 24), datetime.datetime(2016, 2, 18, 21, 33), u'WebRTC: Networking', [u'(firefox43 wontfix', u' firefox44 wontfix', u' firefox45+ verified', u' firefox46+ verified', u' firefox47+ verified']]]"
CVE-2016-1961,44.0.2,44.0.2,"[[datetime.datetime(2016, 2, 18, 11, 32), datetime.datetime(2016, 2, 19, 11, 8), u'DOM', [u'(firefox44 wontfix', u' firefox45+ verified', u' firefox46+ verified', u' firefox47+ verified']]]"
CVE-2016-1960,44.0.2,44.0.2,"[[datetime.datetime(2016, 2, 4, 16, 12), datetime.datetime(2016, 2, 8, 2, 12), u'HTML: Parser', [u'(firefox44 wontfix', u' firefox45+ verified', u' firefox46+ fixed', u' firefox47+ verified']]]"
CVE-2016-1959,44.0.2,44.0.2,"[[datetime.datetime(2015, 12, 23, 14, 34), datetime.datetime(2016, 1, 24, 16, 40), u'DOM: Service Workers', [u'(firefox44 wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ verified']]]"
CVE-2016-1958,44.0.2,44.0.2,"[[datetime.datetime(2015, 11, 28, 8, 52), datetime.datetime(2016, 2, 24, 8, 42), u'Address Bar', [u'(firefox45 verified', u' firefox46 verified', u' firefox47 verified)']]]"
CVE-2016-1957,44.0.2,44.0.2,"[[datetime.datetime(2015, 11, 23, 1, 22), datetime.datetime(2015, 11, 23, 1, 48), u'Audio/Video: Playback', [u'(firefox45 fixed)']]]"
CVE-2016-1956,44.0.2,44.0.2,"[[datetime.datetime(2015, 8, 29, 7, 25), datetime.datetime(2016, 1, 11, 6, 50), u'Canvas: WebGL', [u'(firefox43 wontfix', u' firefox44 wontfix', u' firefox45 fixed', u' firefox46 fixed)']]]"
CVE-2016-1955,44.0.2,44.0.2,"[[datetime.datetime(2015, 9, 27, 22, 5), datetime.datetime(2016, 1, 13, 15, 40), u'DOM: Security', [u'(firefox44 wontfix', u' firefox45+ verified', u' firefox46 verified']]]"
CVE-2016-1954,44.0.2,44.0.2,"[[datetime.datetime(2016, 1, 26, 14, 19), datetime.datetime(2016, 1, 27, 16, 8), u'DOM: Security', [u'(firefox44 wontfix', u' firefox45 verified', u' firefox46 fixed', u' firefox47 fixed']]]"
CVE-2016-1953,44.0.2,44.0.2,"[[datetime.datetime(2016, 2, 16, 15, 3), datetime.datetime(2016, 2, 16, 17, 33), u'DOM', [u'(firefox44 wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed']], [datetime.datetime(2016, 2, 10, 4, 16), datetime.datetime(2016, 2, 11, 23, 37), u'WebRTC: Audio/Video', [u'(firefox44 wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed']], [datetime.datetime(2016, 2, 4, 8, 4), datetime.datetime(2016, 2, 15, 10, 21), u'Networking: DNS', [u'(firefox44 wontfix', u' firefox45+ verified', u' firefox46+ fixed', u' firefox47+ verified']], [datetime.datetime(2016, 1, 27, 16, 10), datetime.datetime(2016, 1, 29, 12, 6), u'DOM: Animation', [u'(firefox44 wontfix', u' firefox45+ verified', u' firefox46+ fixed', u' firefox47+ verified']], [datetime.datetime(2016, 1, 27, 14, 45), datetime.datetime(2016, 2, 2, 14, 59), u'DOM: Events', [u'(firefox44 wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed']], [datetime.datetime(2015, 9, 24, 0, 16), datetime.datetime(2016, 1, 21, 10, 55), u'ImageLib', [u'(firefox42 unaffected', u' firefox43+ wontfix', u' firefox44+ wontfix', u' firefox45+ verified', u' firefox46+ verified']], [datetime.datetime(2015, 11, 12, 14, 30), datetime.datetime(2015, 12, 2, 15, 16), u'Audio/Video: Playback', [u'(firefox45 fixed']], [datetime.datetime(2015, 11, 12, 14, 38), datetime.datetime(2015, 12, 2, 15, 5), u'Audio/Video: Playback', [u'(firefox45 fixed']], [datetime.datetime(2015, 11, 12, 14, 47), datetime.datetime(2015, 11, 22, 19, 47), u'Audio/Video: Playback', [u'(firefox45 fixed']], [datetime.datetime(2015, 11, 17, 13, 11), datetime.datetime(2015, 11, 17, 13, 56), u'XPCOM', [u'(firefox42 wontfix', u' firefox43 affected', u' firefox44 affected', u' firefox45 fixed']], [datetime.datetime(2015, 12, 21, 18, 33), datetime.datetime(2016, 1, 5, 6, 50), u'JavaScript Engine', [u'(firefox42 unaffected', u' firefox43 wontfix', u' firefox44+ wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47 verified']], [datetime.datetime(2016, 1, 4, 6, 5), datetime.datetime(2016, 1, 14, 13, 53), u'JavaScript Engine', [u'(firefox45 verified', u' firefox46 verified)']], [datetime.datetime(2016, 1, 11, 7, 0), datetime.datetime(2016, 1, 27, 16, 19), u'ImageLib', [u'(firefox44 wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed']], [datetime.datetime(2016, 1, 12, 5, 55), datetime.datetime(2016, 1, 15, 7, 51), u'JavaScript Engine', [u'(firefox42 wontfix', u' firefox43 wontfix', u' firefox44- wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ verified']], [datetime.datetime(2015, 8, 27, 3, 56), datetime.datetime(2015, 9, 7, 11, 35), u'JavaScript Engine', [u'(firefox42 unaffected', u' firefox43 verified', u' firefox45 verified']], [datetime.datetime(2016, 1, 21, 17, 49), datetime.datetime(2016, 3, 7, 7, 24), u'JavaScript Engine', [u'(firefox44 wontfix', u' firefox45+ verified', u' firefox46+ verified', u' firefox47+ verified']], [datetime.datetime(2015, 9, 15, 20, 55), datetime.datetime(2015, 9, 23, 3, 51), u'XSLT', [u'(firefox43 affected', u' firefox45 fixed)']]]"
CVE-2016-1952,44.0.2,44.0.2,"[[datetime.datetime(2016, 2, 19, 9, 31), datetime.datetime(2016, 2, 23, 11, 21), u'DOM', [u'(firefox44 wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed']], [datetime.datetime(2016, 2, 1, 20, 38), datetime.datetime(2016, 2, 11, 8, 21), u'DOM', [u'(firefox44 wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed']], [datetime.datetime(2016, 1, 29, 12, 8), datetime.datetime(2016, 1, 29, 14, 22), u'CSS Parsing and Computation', [u'(firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed']], [datetime.datetime(2016, 1, 24, 11, 39), datetime.datetime(2016, 1, 26, 5, 53), u'JavaScript Engine', [u'(firefox44 wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed']], [datetime.datetime(2016, 1, 20, 10, 34), datetime.datetime(2016, 9, 22, 14, 48), u'Layout', [u'(firefox45+ fixed', u' firefox46+ fixed']], [datetime.datetime(2015, 12, 22, 8, 52), datetime.datetime(2016, 4, 25, 7, 6), u'WebRTC: Networking', [u'(firefox42 wontfix', u' firefox44 wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed', u' firefox48 fixed', u' firefox49+ fixed']], [datetime.datetime(2015, 11, 15, 18, 30), datetime.datetime(2016, 1, 26, 19, 15), u'ImageLib', [u'(firefox44 wontfix', u' firefox45+ verified', u' firefox46+ verified', u' firefox47+ verified']], [datetime.datetime(2015, 11, 4, 21, 25), datetime.datetime(2016, 2, 12, 8, 41), u'JavaScript Engine: JIT', [u'(firefox44 wontfix', u' firefox45+ wontfix', u' firefox46+ fixed', u' firefox47+ verified', u' firefox48 affected', u' firefox49 affected', u' firefox50 affected)']], [datetime.datetime(2015, 1, 20, 5, 41), datetime.datetime(2016, 9, 22, 14, 48), u'JavaScript Engine', [u'(firefox45 fixed', u' firefox46 verified']]]"
CVE-2016-1950,44.0.2,44.0.2,"[[datetime.datetime(2016, 2, 3, 8, 18), datetime.datetime(2016, 2, 18, 13, 59), u'Libraries', [u'(firefox44 wontfix', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed']]]"
CVE-2016-1949,44.0.1,44.0.1,"[[datetime.datetime(2016, 2, 3, 17, 43), datetime.datetime(2016, 2, 9, 9, 32), u'DOM: Service Workers', [u'(firefox44+ verified', u' firefox45+ fixed', u' firefox46+ fixed', u' firefox47+ fixed']]]"
CVE-2016-1948,43.0.4,43.0.4,"[[datetime.datetime(2015, 12, 30, 11, 41), datetime.datetime(2015, 12, 30, 12, 2), u'General', [u'(firefox44 fixed', u' firefox45 fixed', u' firefox46 fixed']]]"
CVE-2016-1947,43.0,43.0.4,"[[datetime.datetime(2016, 1, 5, 15, 32), datetime.datetime(2016, 1, 12, 2, 58), u'Safe Browsing', [u'(firefox42 unaffected', u' firefox43+ affected', u' firefox44+ verified', u' firefox45+ verified', u' firefox46+ verified)']]]"
CVE-2016-1946,43.0.4,43.0.4,"[[datetime.datetime(2015, 12, 11, 17, 21), datetime.datetime(2015, 12, 20, 6, 37), u'Audio/Video: Playback', [u'(firefox42 wontfix', u' firefox43 wontfix', u' firefox44+ verified', u' firefox45+ verified', u' firefox46+ verified']]]"
CVE-2016-1945,43.0.4,43.0.4,"[[datetime.datetime(2015, 10, 14, 11, 9), datetime.datetime(2015, 10, 15, 9, 1), u'Networking: JAR', [u'(firefox44 fixed)']]]"
CVE-2016-1944,43.0.4,43.0.4,"[[datetime.datetime(2015, 7, 22, 13, 42), datetime.datetime(2016, 7, 2, 11, 29), u'Graphics', [u'(firefox42 wontfix', u' firefox43+ wontfix', u' firefox44+ fixed']]]"
CVE-2016-1943,43.0.4,43.0.4,"[[datetime.datetime(2015, 11, 27, 6, 47), datetime.datetime(2016, 1, 5, 17, 25), u'General', [u'(firefox43 wontfix', u' firefox44+ fixed', u' firefox45+ fixed', u' firefox46+ fixed']]]"
CVE-2016-1942,43.0.4,43.0.4,"[[datetime.datetime(2015, 7, 29, 14, 44), datetime.datetime(2015, 10, 31, 1, 30), u'Address Bar', [u'(firefox44 fixed)']]]"
CVE-2016-1941,43.0.4,43.0.4,"[[datetime.datetime(2014, 12, 29, 21, 34), datetime.datetime(2015, 10, 8, 16, 18), u'Downloads API', [u'(firefox44 fixed)']]]"
CVE-2016-1940,43.0.4,43.0.4,"[[datetime.datetime(2015, 9, 25, 9, 10), datetime.datetime(2016, 1, 4, 14, 44), u'General', [u'(firefox44 fixed', u' firefox45 fixed', u' firefox46 fixed']]]"
CVE-2016-1939,43.0.4,43.0.4,"[[datetime.datetime(2015, 12, 18, 10, 33), datetime.datetime(2016, 2, 18, 12, 13), u'Networking: Cookies', [u'(firefox44 fixed', u' firefox45 fixed', u' firefox46 fixed)']]]"
CVE-2016-1938,43.0.4,43.0.4,"[[datetime.datetime(2015, 8, 2, 21, 9), datetime.datetime(2016, 3, 1, 5, 57), u'Libraries', [u'(firefox40 wontfix', u' firefox41 wontfix', u' firefox42 wontfix', u' firefox43 wontfix', u' firefox44+ fixed', u' firefox45+ fixed', u' firefox46+ fixed']], [datetime.datetime(2015, 8, 14, 23, 56), datetime.datetime(2015, 8, 14, 23, 56), u'Libraries', []]]"
CVE-2016-1937,43.0.4,43.0.4,"[[datetime.datetime(2012, 2, 5, 2, 35), datetime.datetime(2015, 10, 7, 22, 49), u'XUL Widgets', [u'(firefox44 verified)']]]"
CVE-2016-1935,43.0.4,43.0.4,"[[datetime.datetime(2015, 11, 1, 1, 58), datetime.datetime(2016, 1, 20, 0, 19), u'Canvas: WebGL', [u'(firefox42 wontfix', u' firefox43+ wontfix', u' firefox44+ fixed', u' firefox45+ fixed', u' firefox46 fixed']]]"
CVE-2016-1933,43.0.4,43.0.4,"[[datetime.datetime(2015, 12, 10, 11, 19), datetime.datetime(2015, 12, 15, 10, 48), u'ImageLib', []]]"
CVE-2016-1931,43.0.4,43.0.4,"[[datetime.datetime(2015, 12, 22, 8, 44), datetime.datetime(2017, 2, 9, 7, 53), u'WebRTC', [u'(firefox42 wontfix', u' firefox43 wontfix', u' firefox44 wontfix', u' firefox45 fixed', u' firefox46 fixed']], [datetime.datetime(2015, 12, 8, 6, 50), datetime.datetime(2015, 12, 15, 11, 0), u'ImageLib', [u'(firefox42 unaffected', u' firefox43+ wontfix', u' firefox44+ fixed', u' firefox45+ fixed', u' firefox46+ verified']], [datetime.datetime(2015, 12, 2, 8, 54), datetime.datetime(2015, 12, 22, 8, 22), u'ImageLib', [u'(firefox42 unaffected', u' firefox43+ wontfix', u' firefox44+ verified', u' firefox45+ verified', u' firefox46+ verified']], [datetime.datetime(2015, 11, 5, 6, 55), datetime.datetime(2016, 7, 2, 11, 32), u'Autocomplete', [u'(firefox42 wontfix', u' firefox43- wontfix', u' firefox44+ fixed', u' firefox45+ fixed']], [datetime.datetime(2015, 9, 29, 8, 6), datetime.datetime(2016, 3, 1, 6, 3), u'Libraries', [u'(firefox43 wontfix', u' firefox44+ fixed', u' firefox45+ fixed']], [datetime.datetime(2015, 9, 28, 18, 30), datetime.datetime(2015, 9, 28, 18, 31), u'Layout: Text', [u'(firefox41 unaffected', u' firefox42 unaffected', u' firefox43 unaffected', u' firefox44 fixed']], [datetime.datetime(2015, 9, 28, 18, 25), datetime.datetime(2015, 9, 28, 18, 25), u'Layout: Text', [u'(firefox41 wontfix', u' firefox42 wontfix', u' firefox43 wontfix', u' firefox44 fixed']], [datetime.datetime(2015, 9, 28, 17, 49), datetime.datetime(2015, 9, 28, 17, 50), u'Layout: Text', [u'(firefox41 wontfix', u' firefox42 wontfix', u' firefox43 wontfix', u' firefox44 fixed']], [datetime.datetime(2015, 7, 2, 18, 2), datetime.datetime(2015, 10, 6, 8, 12), u'JavaScript Engine', [u'(firefox42 wontfix', u' firefox43 wontfix', u' firefox44 fixed', u' firefox45 verified)']], [datetime.datetime(2015, 7, 23, 10, 18), datetime.datetime(2015, 10, 27, 8, 16), u'JavaScript Engine', [u'(firefox42 wontfix', u' firefox43 wontfix', u' firefox44 fixed', u' firefox45 verified)']], [datetime.datetime(2015, 9, 22, 12, 43), datetime.datetime(2015, 9, 28, 10, 22), u'Networking: HTTP', [u'(firefox43 wontfix', u' firefox44 fixed']], [datetime.datetime(2015, 9, 28, 18, 20), datetime.datetime(2015, 9, 28, 18, 22), u'Layout: Text', [u'(firefox41 wontfix', u' firefox42 wontfix', u' firefox43 wontfix', u' firefox44 fixed']], [datetime.datetime(2015, 9, 21, 4, 12), datetime.datetime(2015, 9, 21, 4, 12), u'JavaScript Engine', [u'(firefox43 wontfix', u' firefox44 fixed']]]"
